
																																																		
Interferometer Scan																																																		
1.617080	13.955779	1.604046	5.194470	2.033402	6.006071	1.626361	2.803261	2.908756	12.263085	2.491744	6.855368	1.545836	8.580052	3.169638	2.059424	1.709742	2.079559	1.489654	7.213926	1.561172	2.582950	3.764051	1.518964	1.962953	2.458092	7.067079	3.504715	2.284700	1.628385	3.405018	1.702755	15.414221	1.813250	1.665095	1.662964	2.267282	9.333671	1.920666	1.380291	2.413831	1.507201	1.510945	2.049583	1.677894	6.461194	11.894148	1.697647	1.515419	1.599777	3.951861
Laser Intensity Signal																																																		
124300.335514	153045.556265	107591.557448	153169.770578	141346.878259	122483.845366	138277.029151	122074.531103	140341.076296	123089.301012	140507.646525	140011.436769	153066.036265	122699.076076	140547.407217	121367.316398	151766.706422	108998.177587	151012.227154	121961.353052	151498.240819	121431.938826	124536.463032	141371.304837	121850.383565	108885.464842	122849.782661	151884.818022	121743.596585	139412.057620	126078.500209	123968.408781	137172.543078	139895.447224	152371.088589	120978.269798	151580.308931	154586.797834	110607.053619	137110.008627	137874.119066	125862.839583	125467.563131	122742.483190	139763.793265	124246.651044	108546.627994	151288.602952	107481.783337	125965.964411	139069.778821
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
7.610670	0.783753	1582.700886	1.610744	12.996934	1.600806																																													

																																																		
Interferometer Scan																																																		
Friday, February 13, 2015	12:07:27 AM																																																	
X position (cm)																																																		
25.520408																																																		
Y position (cm)																																																		
6.850000																																																		
Interferometer Positions (um)																																																		
1563.433500	1579.149750	1596.294750	1559.147250	1566.291000	1577.721000	1611.963375	1594.866000	1557.718500	1567.719750	1560.576000	1553.432250	1610.534625	1617.678375	1554.861000	1583.436000	1574.863500	1582.007250	1592.008500	1573.434750	1609.105875	1586.293500	1613.392125	1600.581000	1562.004750	1590.579750	1587.722250	1556.289750	1589.151000	1614.820875	1569.148500	1616.249625	1597.723500	1580.578500	1607.677125	1564.862250	1584.864750	1603.438500	1593.437250	1599.152250	1550.574750	1547.717250	1602.009750	1552.003500	1572.006000	1606.296000	1576.292250	1570.577250	1549.146000	1604.867250	1582.721625
Fringe Signal																																																		
2.238921	5.954778	4.482159	1.632997	3.094455	4.288632	1.999183	2.226067	2.004813	2.558766	1.535125	1.750668	1.519432	1.749608	1.738786	3.571029	7.300435	1.975283	4.556836	1.890876	2.369672	1.724489	1.662728	1.703452	2.464293	3.241998	8.897814	1.789234	5.201068	1.727551	3.836821	1.576155	1.990565	13.801159	1.706850	3.856613	1.837230	3.312150	4.330989	5.992588	1.586392	1.686793	2.748969	1.574149	3.713981	2.125829	3.870521	4.530627	1.478839	2.223933	3.157951
Laser Intensity Signal																																																		
153553.424876	109041.698734	151155.609436	109351.294730	152299.442012	120432.521380	151280.591831	136292.062986	122257.385718	124188.938732	137828.618732	135952.112026	135657.607660	136136.362557	124909.908132	135068.640870	124394.711286	139078.180536	134597.281055	135470.540390	135944.049787	122476.281201	138498.797732	122859.340431	137479.528120	138668.449464	139634.592973	107216.353362	137979.061862	110064.019702	153573.172183	151275.637309	141358.297252	107721.647718	150827.085332	122500.541317	153975.926292	122283.524096	138412.768625	123852.978913	138294.560031	138388.963328	136363.932385	122634.905846	138010.101023	135972.713923	138509.501071	136188.121580	136029.029007	137797.582193	122200.923832
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
-16.078431	0.002933	1581.496053	1.495261	0.126972	6.020028																																													

																																																		
Interferometer Scan																																																		
Friday, February 13, 2015	12:08:31 AM																																																	
X position (cm)																																																		
24.897959																																																		
Y position (cm)																																																		
