
																																								
Interferometer Scan																																								
2.640405	2.757545	28.754051	3.474152	37.164082	17.724931	3.343751	3.821088	2.830216	2.501094	7.772640	20.554947	2.508512	5.729977	3.275406	6.302061	8.679977	2.490427	39.230634	20.407199	2.544196	23.146156	5.903068	5.071033	7.366789	2.439145	13.916182	3.014826	2.599513	16.023865	31.507086	2.479237	6.022953	2.469239	18.018166	2.530970	2.552454	16.891886	3.815346	47.217419	31.273660
Laser Intensity Signal																																								
140252.691825	95457.827881	139254.738452	140083.269468	125737.568829	125812.683571	108869.210604	109271.871652	108657.340580	108989.022208	94883.750871	107568.937042	108263.634371	108402.163057	95067.429929	108584.333476	95397.315871	95908.688036	108499.965051	109118.981407	108381.228237	108650.421289	108628.259635	94783.841239	108687.411118	109077.742223	95370.066002	108811.120804	139062.020669	139707.183268	126398.895227	108985.314181	108875.091804	139740.870083	109191.558595	109016.576164	94205.993288	92918.121759	105615.588065	136301.928776	123716.155474
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
33.663190	1.867961	664.773771	0.579432	8.352587	0.565979																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:48:37 PM																																							
X position (cm)																																								
13.520000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
669.274125	633.364875	651.319500	636.936750	644.128125	645.937875	635.174625	683.609250	649.509750	665.654625	642.318375	697.992000	629.793000	638.746500	678.227625	685.419000	667.464375	631.555125	672.846000	660.273000	658.510875	676.417875	687.228750	647.700000	680.037375	694.372500	692.610375	690.800625	688.990875	656.701125	663.892500	662.082750	696.182250	699.754125	681.847125	674.655750	654.891375	671.036250	653.129250	640.556250	664.797375
Fringe Signal																																								
28.044160	2.559951	4.602786	2.629160	2.677287	3.278443	2.514354	6.759666	5.076555	52.603152	2.725767	2.541076	2.490857	2.510754	11.092788	4.491862	41.624306	2.646718	25.484761	38.881093	14.395410	12.482334	3.826333	4.130620	7.895534	2.834608	2.659058	3.536096	3.461505	19.347337	26.699031	29.524260	2.719462	2.557450	5.119953	16.661347	12.144549	41.416491	11.182647	2.604013	22.170193
Laser Intensity Signal																																								
109596.269609	127131.514307	127423.639716	127341.259653	139551.754158	110198.605742	109133.818757	140989.425254	140836.786668	126870.749184	140398.398013	140471.568957	140673.788150	126124.359680	140397.766246	141083.925545	140662.698148	126800.866836	126939.645870	141599.737119	140449.842463	140902.318735	126687.931269	126760.882012	140782.815150	109666.513715	109760.487096	96515.142451	109846.125609	109803.850957	140930.811167	140728.008704	140276.061962	109532.335309	141164.887409	140793.483100	140588.098519	140936.763146	127305.594962	109682.986844	140597.860762
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
37.174598	2.182376	666.374749	0.577617	7.897904	0.567333																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:49:32 PM																																							
X position (cm)																																								
14.560000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
