time	Stem Pressure (Torr)	time	Beam Box Pressure (Torr)	time	Dump Region Pressure (Torr)
2016-02-21T21:48:16.810000	3.16e-08	2016-02-21T21:48:40.860000	8.1e-08	2016-02-21T21:48:27.833000	2.71e-07
2016-02-21T21:48:20.820000	3.16e-08	2016-02-21T21:48:45.370000	8.1e-08	2016-02-21T21:48:31.833000	2.71e-07
2016-02-21T21:48:25.310000	3.16e-08	2016-02-21T21:48:49.860000	8.08e-08	2016-02-21T21:48:35.833000	2.71e-07
2016-02-21T21:48:29.323000	3.16e-08	2016-02-21T21:48:53.870000	8.1e-08	2016-02-21T21:48:40.323000	2.71e-07
2016-02-21T21:48:33.813000	3.16e-08	2016-02-21T21:48:58.360000	8.08e-08	2016-02-21T21:48:44.333000	2.71e-07
2016-02-21T21:48:38.303000	3.16e-08	2016-02-21T21:49:02.860000	8.08e-08	2016-02-21T21:48:48.340000	2.71e-07
2016-02-21T21:48:42.313000	3.16e-08	2016-02-21T21:49:06.870000	8.06e-08	2016-02-21T21:48:52.833000	2.71e-07
2016-02-21T21:48:46.313000	3.16e-08	2016-02-21T21:49:11.360000	8.08e-08	2016-02-21T21:48:56.837000	2.71e-07
2016-02-21T21:48:50.810000	3.16e-08	2016-02-21T21:49:15.367000	8.08e-08	2016-02-21T21:49:01.337000	2.71e-07
2016-02-21T21:48:54.810000	3.16e-08	2016-02-21T21:49:19.860000	8.1e-08	2016-02-21T21:49:05.347000	2.71e-07
2016-02-21T21:48:58.813000	3.16e-08	2016-02-21T21:49:23.870000	8.08e-08	2016-02-21T21:49:09.833000	2.71e-07
2016-02-21T21:49:03.310000	3.16e-08	2016-02-21T21:49:28.350000	8.08e-08	2016-02-21T21:49:13.847000	2.71e-07
2016-02-21T21:49:07.310000	3.16e-08	2016-02-21T21:49:32.357000	8.06e-08	2016-02-21T21:49:18.340000	2.71e-07
2016-02-21T21:49:11.313000	3.16e-08	2016-02-21T21:49:36.360000	8.08e-08	2016-02-21T21:49:22.850000	2.71e-07
2016-02-21T21:49:15.813000	3.16e-08	2016-02-21T21:49:40.360000	8.08e-08	2016-02-21T21:49:27.337000	2.71e-07
2016-02-21T21:49:20.307000	3.16e-08	2016-02-21T21:49:44.860000	8.08e-08	2016-02-21T21:49:31.837000	2.71e-07
2016-02-21T21:49:24.313000	3.16e-08	2016-02-21T21:49:48.860000	8.08e-08	2016-02-21T21:49:35.837000	2.71e-07
2016-02-21T21:49:28.813000	3.16e-08	2016-02-21T21:49:52.870000	8.08e-08	2016-02-21T21:49:39.837000	2.71e-07
2016-02-21T21:49:33.310000	3.16e-08	2016-02-21T21:49:57.360000	8.08e-08	2016-02-21T21:49:43.840000	2.71e-07
2016-02-21T21:49:37.807000	3.16e-08	2016-02-21T21:50:01.860000	8.08e-08	2016-02-21T21:49:48.337000	2.71e-07
2016-02-21T21:49:41.807000	3.16e-08	2016-02-21T21:50:05.860000	8.08e-08	2016-02-21T21:49:52.337000	2.71e-07
2016-02-21T21:49:45.807000	3.16e-08	2016-02-21T21:50:10.360000	8.08e-08	2016-02-21T21:49:56.837000	2.71e-07
2016-02-21T21:49:49.810000	3.16e-08	2016-02-21T21:50:14.360000	8.08e-08	2016-02-21T21:50:01.337000	2.71e-07
2016-02-21T21:49:53.813000	3.16e-08	2016-02-21T21:50:18.857000	8.08e-08	2016-02-21T21:50:05.340000	2.71e-07
2016-02-21T21:49:58.307000	3.16e-08	2016-02-21T21:50:22.867000	8.08e-08	2016-02-21T21:50:09.837000	2.71e-07
2016-02-21T21:50:02.310000	3.16e-08	2016-02-21T21:50:27.350000	8.08e-08	2016-02-21T21:50:13.837000	2.71e-07
2016-02-21T21:50:06.810000	3.16e-08	2016-02-21T21:50:31.357000	8.08e-08	2016-02-21T21:50:17.840000	2.71e-07
2016-02-21T21:50:10.810000	3.16e-08	2016-02-21T21:50:35.843000	8.08e-08	2016-02-21T21:50:22.347000	2.71e-07
2016-02-21T21:50:15.307000	3.16e-08	2016-02-21T21:50:39.853000	8.08e-08	2016-02-21T21:50:26.840000	2.71e-07
2016-02-21T21:50:19.307000	3.16e-08	2016-02-21T21:50:43.857000	8.06e-08	2016-02-21T21:50:31.333000	2.71e-07
2016-02-21T21:50:23.310000	3.16e-08	2016-02-21T21:50:47.857000	8.08e-08	2016-02-21T21:50:35.823000	2.71e-07
2016-02-21T21:50:27.813000	3.16e-08	2016-02-21T21:50:51.857000	8.06e-08	2016-02-21T21:50:39.830000	2.71e-07
2016-02-21T21:50:32.307000	3.16e-08	2016-02-21T21:50:56.357000	8.08e-08	2016-02-21T21:50:44.323000	2.71e-07
2016-02-21T21:50:36.810000	3.16e-08	2016-02-21T21:51:00.367000	8.08e-08	2016-02-21T21:50:48.333000	2.71e-07
2016-02-21T21:50:41.307000	3.16e-08	2016-02-21T21:51:04.867000	8.08e-08	2016-02-21T21:50:52.823000	2.71e-07
2016-02-21T21:50:45.800000	3.16e-08	2016-02-21T21:51:09.357000	8.06e-08	2016-02-21T21:50:56.843000	2.71e-07
2016-02-21T21:50:49.807000	3.16e-08	2016-02-21T21:51:13.847000	8.08e-08	2016-02-21T21:51:00.843000	2.71e-07
2016-02-21T21:50:54.303000	3.16e-08	2016-02-21T21:51:17.853000	8.06e-08	2016-02-21T21:51:05.337000	2.71e-07
2016-02-21T21:50:58.307000	3.15e-08	2016-02-21T21:51:21.857000	8.08e-08	2016-02-21T21:51:09.827000	2.71e-07
2016-02-21T21:51:02.307000	3.16e-08	2016-02-21T21:51:25.867000	8.08e-08	2016-02-21T21:51:13.827000	2.71e-07
2016-02-21T21:51:06.310000	3.16e-08	2016-02-21T21:51:30.357000	8.08e-08	2016-02-21T21:51:17.833000	2.71e-07
2016-02-21T21:51:10.800000	3.16e-08	2016-02-21T21:51:34.867000	8.06e-08	2016-02-21T21:51:22.327000	2.71e-07
2016-02-21T21:51:14.813000	3.16e-08	2016-02-21T21:51:39.357000	8.08e-08	2016-02-21T21:51:26.337000	2.71e-07
2016-02-21T21:51:19.300000	3.16e-08	2016-02-21T21:51:43.847000	8.08e-08	2016-02-21T21:51:30.827000	2.71e-07
2016-02-21T21:51:23.303000	3.16e-08	2016-02-21T21:51:47.857000	8.08e-08	2016-02-21T21:51:34.837000	2.71e-07
2016-02-21T21:51:27.307000	3.16e-08	2016-02-21T21:51:51.867000	8.06e-08	2016-02-21T21:51:39.330000	2.71e-07
2016-02-21T21:51:31.807000	3.16e-08	2016-02-21T21:51:55.867000	8.08e-08	2016-02-21T21:51:43.827000	2.71e-07
2016-02-21T21:51:35.817000	3.15e-08	2016-02-21T21:52:00.357000	8.06e-08	2016-02-21T21:51:47.833000	2.71e-07
2016-02-21T21:51:40.307000	3.15e-08	2016-02-21T21:52:04.367000	8.08e-08	2016-02-21T21:51:51.837000	2.71e-07
2016-02-21T21:51:44.313000	3.16e-08	2016-02-21T21:52:08.847000	8.06e-08	2016-02-21T21:51:55.837000	2.71e-07
2016-02-21T21:51:48.807000	3.16e-08	2016-02-21T21:52:12.847000	8.08e-08	2016-02-21T21:52:00.327000	2.71e-07
2016-02-21T21:51:53.307000	3.15e-08	2016-02-21T21:52:16.847000	8.06e-08	2016-02-21T21:52:04.347000	2.71e-07
2016-02-21T21:51:57.807000	3.16e-08	2016-02-21T21:52:20.847000	8.08e-08	2016-02-21T21:52:08.827000	2.71e-07
2016-02-21T21:52:02.303000	3.16e-08	2016-02-21T21:52:24.857000	8.08e-08	2016-02-21T21:52:12.827000	2.71e-07
2016-02-21T21:52:06.303000	3.15e-08	2016-02-21T21:52:29.347000	8.06e-08	2016-02-21T21:52:16.827000	2.71e-07
2016-02-21T21:52:10.307000	3.15e-08	2016-02-21T21:52:33.357000	8.08e-08	2016-02-21T21:52:20.827000	2.71e-07
2016-02-21T21:52:14.317000	3.15e-08	2016-02-21T21:52:37.857000	8.06e-08	2016-02-21T21:52:24.837000	2.71e-07
2016-02-21T21:52:18.807000	3.15e-08	2016-02-21T21:52:42.347000	8.08e-08	2016-02-21T21:52:29.327000	2.71e-07
2016-02-21T21:52:23.317000	3.15e-08	2016-02-21T21:52:46.853000	8.06e-08	2016-02-21T21:52:33.337000	2.71e-07
2016-02-21T21:52:27.807000	3.16e-08	2016-02-21T21:52:51.347000	8.06e-08	2016-02-21T21:52:37.830000	2.71e-07
2016-02-21T21:52:32.303000	3.16e-08	2016-02-21T21:52:55.357000	8.08e-08	2016-02-21T21:52:42.327000	2.71e-07
2016-02-21T21:52:36.307000	3.16e-08	2016-02-21T21:52:59.847000	8.06e-08	2016-02-21T21:52:46.327000	2.71e-07
2016-02-21T21:52:40.807000	3.15e-08	2016-02-21T21:53:03.867000	8.08e-08	2016-02-21T21:52:50.827000	2.71e-07
2016-02-21T21:52:45.310000	3.15e-08	2016-02-21T21:53:08.347000	8.06e-08	2016-02-21T21:52:54.837000	2.71e-07
2016-02-21T21:52:49.807000	3.16e-08	2016-02-21T21:53:12.350000	8.1e-08	2016-02-21T21:52:59.327000	2.71e-07
2016-02-21T21:52:53.810000	3.15e-08	2016-02-21T21:53:16.353000	8.08e-08	2016-02-21T21:53:03.333000	2.71e-07
2016-02-21T21:52:58.307000	3.15e-08	2016-02-21T21:53:20.367000	8.08e-08	2016-02-21T21:53:07.830000	2.71e-07
2016-02-21T21:53:02.307000	3.15e-08	2016-02-21T21:53:24.857000	8.08e-08	2016-02-21T21:53:12.317000	2.71e-07
2016-02-21T21:53:06.310000	3.15e-08	2016-02-21T21:53:28.867000	8.08e-08	2016-02-21T21:53:16.330000	2.71e-07
2016-02-21T21:53:10.803000	3.16e-08	2016-02-21T21:53:33.357000	8.06e-08	2016-02-21T21:53:20.337000	2.71e-07
2016-02-21T21:53:14.817000	3.16e-08	2016-02-21T21:53:37.847000	8.08e-08	2016-02-21T21:53:24.833000	2.71e-07
2016-02-21T21:53:19.307000	3.16e-08	2016-02-21T21:53:41.867000	8.08e-08	2016-02-21T21:53:28.837000	2.71e-07
2016-02-21T21:53:23.310000	3.15e-08	2016-02-21T21:53:46.357000	8.08e-08	2016-02-21T21:53:33.327000	2.71e-07
2016-02-21T21:53:27.807000	3.16e-08	2016-02-21T21:53:50.357000	8.08e-08	2016-02-21T21:53:37.327000	2.71e-07
2016-02-21T21:53:31.810000	3.15e-08	2016-02-21T21:53:54.357000	8.06e-08	2016-02-21T21:53:41.837000	2.71e-07
2016-02-21T21:53:36.307000	3.16e-08	2016-02-21T21:53:58.857000	8.06e-08	2016-02-21T21:53:46.330000	2.71e-07
2016-02-21T21:53:40.800000	3.15e-08	2016-02-21T21:54:02.867000	8.06e-08	2016-02-21T21:53:50.330000	2.71e-07
2016-02-21T21:53:44.803000	3.15e-08	2016-02-21T21:54:07.367000	8.08e-08	2016-02-21T21:53:54.333000	2.71e-07
2016-02-21T21:53:48.803000	3.15e-08	2016-02-21T21:54:11.867000	8.08e-08	2016-02-21T21:53:58.830000	2.7e-07
2016-02-21T21:53:53.313000	3.16e-08	2016-02-21T21:54:16.360000	8.06e-08	2016-02-21T21:54:02.840000	2.7e-07
2016-02-21T21:53:57.807000	3.16e-08	2016-02-21T21:54:20.367000	8.06e-08	2016-02-21T21:54:06.847000	2.71e-07
2016-02-21T21:54:02.303000	3.15e-08	2016-02-21T21:54:24.857000	8.06e-08	2016-02-21T21:54:11.330000	2.7e-07
2016-02-21T21:54:06.307000	3.15e-08	2016-02-21T21:54:29.353000	8.06e-08	2016-02-21T21:54:15.330000	2.7e-07
2016-02-21T21:54:10.307000	3.16e-08	2016-02-21T21:54:33.357000	8.04e-08	2016-02-21T21:54:19.330000	2.7e-07
2016-02-21T21:54:14.307000	3.15e-08	2016-02-21T21:54:37.357000	8.06e-08	2016-02-21T21:54:23.830000	2.7e-07
2016-02-21T21:54:18.807000	3.16e-08	2016-02-21T21:54:41.367000	8.04e-08	2016-02-21T21:54:28.330000	2.71e-07
2016-02-21T21:54:23.300000	3.16e-08	2016-02-21T21:54:45.857000	8.06e-08	2016-02-21T21:54:32.340000	2.7e-07
2016-02-21T21:54:27.303000	3.16e-08	2016-02-21T21:54:50.367000	8.04e-08	2016-02-21T21:54:36.830000	2.7e-07
2016-02-21T21:54:31.800000	3.16e-08	2016-02-21T21:54:54.857000	8.04e-08	2016-02-21T21:54:41.340000	2.7e-07
2016-02-21T21:54:35.800000	3.15e-08	2016-02-21T21:54:59.353000	8.06e-08	2016-02-21T21:54:45.830000	2.7e-07
2016-02-21T21:54:39.803000	3.16e-08	2016-02-21T21:55:03.357000	8.04e-08	2016-02-21T21:54:50.340000	2.71e-07
2016-02-21T21:54:43.803000	3.16e-08	2016-02-21T21:55:07.867000	8.04e-08	2016-02-21T21:54:54.833000	2.7e-07
2016-02-21T21:54:47.803000	3.16e-08	2016-02-21T21:55:12.350000	8.04e-08	2016-02-21T21:54:59.320000	2.7e-07
2016-02-21T21:54:52.303000	3.16e-08	2016-02-21T21:55:16.357000	8.04e-08	2016-02-21T21:55:03.330000	2.7e-07
2016-02-21T21:54:56.307000	3.16e-08	2016-02-21T21:55:20.853000	8.04e-08	2016-02-21T21:55:07.847000	2.7e-07
2016-02-21T21:55:00.800000	3.16e-08	2016-02-21T21:55:25.343000	8.06e-08	2016-02-21T21:55:12.323000	2.7e-07
2016-02-21T21:55:04.800000	3.16e-08	2016-02-21T21:55:29.387000	8.04e-08	2016-02-21T21:55:16.327000	2.7e-07
2016-02-21T21:55:08.807000	3.16e-08	2016-02-21T21:55:33.387000	8.04e-08	2016-02-21T21:55:20.327000	2.7e-07
2016-02-21T21:55:12.810000	3.16e-08	2016-02-21T21:55:37.887000	8.04e-08	2016-02-21T21:55:24.827000	2.7e-07
2016-02-21T21:55:17.307000	3.16e-08	2016-02-21T21:55:41.903000	8.04e-08	2016-02-21T21:55:28.870000	2.7e-07
2016-02-21T21:55:21.800000	3.16e-08	2016-02-21T21:55:46.397000	8.04e-08	2016-02-21T21:55:32.870000	2.7e-07
2016-02-21T21:55:25.807000	3.15e-08	2016-02-21T21:55:50.917000	8.04e-08	2016-02-21T21:55:36.870000	2.7e-07
2016-02-21T21:55:29.843000	3.15e-08	2016-02-21T21:55:55.403000	8.04e-08	2016-02-21T21:55:41.370000	2.7e-07
2016-02-21T21:55:33.847000	3.15e-08	2016-02-21T21:55:59.887000	8.02e-08	2016-02-21T21:55:45.370000	2.7e-07
2016-02-21T21:55:37.847000	3.16e-08	2016-02-21T21:56:03.890000	8.04e-08	2016-02-21T21:55:49.370000	2.7e-07
2016-02-21T21:55:41.850000	3.15e-08	2016-02-21T21:56:08.387000	8.04e-08	2016-02-21T21:55:53.870000	2.7e-07
2016-02-21T21:55:45.850000	3.15e-08	2016-02-21T21:56:12.403000	8.04e-08	2016-02-21T21:55:58.370000	2.7e-07
2016-02-21T21:55:50.347000	3.16e-08	2016-02-21T21:56:16.887000	8.02e-08	2016-02-21T21:56:02.370000	2.7e-07
2016-02-21T21:55:54.350000	3.15e-08	2016-02-21T21:56:20.893000	8.04e-08	2016-02-21T21:56:06.370000	2.7e-07
2016-02-21T21:55:58.847000	3.16e-08	2016-02-21T21:56:24.897000	8.04e-08	2016-02-21T21:56:10.893000	2.7e-07
2016-02-21T21:56:02.850000	3.15e-08	2016-02-21T21:56:29.397000	8.04e-08	2016-02-21T21:56:15.373000	2.7e-07
2016-02-21T21:56:07.347000	3.15e-08	2016-02-21T21:56:33.403000	8.04e-08	2016-02-21T21:56:19.870000	2.7e-07
2016-02-21T21:56:11.347000	3.15e-08	2016-02-21T21:56:37.887000	8.04e-08	2016-02-21T21:56:23.870000	2.7e-07
2016-02-21T21:56:15.347000	3.15e-08	2016-02-21T21:56:41.890000	8.04e-08	2016-02-21T21:56:27.870000	2.7e-07
2016-02-21T21:56:19.843000	3.15e-08	2016-02-21T21:56:45.890000	8.02e-08	2016-02-21T21:56:32.370000	2.7e-07
2016-02-21T21:56:23.850000	3.16e-08	2016-02-21T21:56:50.397000	8.02e-08	2016-02-21T21:56:36.370000	2.7e-07
2016-02-21T21:56:28.343000	3.15e-08	2016-02-21T21:56:54.400000	8.02e-08	2016-02-21T21:56:40.370000	2.7e-07
2016-02-21T21:56:32.350000	3.15e-08	2016-02-21T21:56:58.403000	8.04e-08	2016-02-21T21:56:44.870000	2.7e-07
2016-02-21T21:56:36.843000	3.16e-08	2016-02-21T21:57:02.403000	8.04e-08	2016-02-21T21:56:48.870000	2.7e-07
2016-02-21T21:56:40.850000	3.16e-08	2016-02-21T21:57:06.897000	8.04e-08	2016-02-21T21:56:52.870000	2.7e-07
2016-02-21T21:56:45.350000	3.15e-08	2016-02-21T21:57:10.897000	8.04e-08	2016-02-21T21:56:56.880000	2.7e-07
2016-02-21T21:56:49.363000	3.15e-08	2016-02-21T21:57:15.397000	8.04e-08	2016-02-21T21:57:01.370000	2.7e-07
2016-02-21T21:56:53.843000	3.16e-08	2016-02-21T21:57:19.407000	8.04e-08	2016-02-21T21:57:05.380000	2.7e-07
2016-02-21T21:56:57.847000	3.16e-08	2016-02-21T21:57:23.887000	8.02e-08	2016-02-21T21:57:09.873000	2.7e-07
2016-02-21T21:57:01.847000	3.16e-08	2016-02-21T21:57:27.897000	8.02e-08	2016-02-21T21:57:13.880000	2.7e-07
2016-02-21T21:57:06.350000	3.16e-08	2016-02-21T21:57:31.903000	8.02e-08	2016-02-21T21:57:18.373000	2.7e-07
2016-02-21T21:57:10.847000	3.15e-08	2016-02-21T21:57:36.407000	8.02e-08	2016-02-21T21:57:22.863000	2.7e-07
2016-02-21T21:57:15.347000	3.16e-08	2016-02-21T21:57:40.407000	8.02e-08	2016-02-21T21:57:26.863000	2.7e-07
2016-02-21T21:57:19.363000	3.16e-08	2016-02-21T21:57:44.897000	8.02e-08	2016-02-21T21:57:30.873000	2.7e-07
2016-02-21T21:57:23.843000	3.15e-08	2016-02-21T21:57:48.900000	8.02e-08	2016-02-21T21:57:35.373000	2.7e-07
2016-02-21T21:57:27.847000	3.16e-08	2016-02-21T21:57:53.387000	8.02e-08	2016-02-21T21:57:39.873000	2.7e-07
2016-02-21T21:57:31.847000	3.16e-08	2016-02-21T21:57:57.387000	8.02e-08	2016-02-21T21:57:44.373000	2.7e-07
2016-02-21T21:57:36.350000	3.16e-08	2016-02-21T21:58:01.387000	8.02e-08	2016-02-21T21:57:48.873000	2.7e-07
2016-02-21T21:57:40.847000	3.15e-08	2016-02-21T21:58:05.387000	8.02e-08	2016-02-21T21:57:53.363000	2.7e-07
2016-02-21T21:57:44.847000	3.16e-08	2016-02-21T21:58:09.390000	8.02e-08	2016-02-21T21:57:57.363000	2.7e-07
2016-02-21T21:57:49.350000	3.16e-08	2016-02-21T21:58:13.390000	8.02e-08	2016-02-21T21:58:01.363000	2.7e-07
2016-02-21T21:57:53.843000	3.16e-08	2016-02-21T21:58:17.887000	8.02e-08	2016-02-21T21:58:05.873000	2.7e-07
2016-02-21T21:57:57.843000	3.16e-08	2016-02-21T21:58:21.890000	8.02e-08	2016-02-21T21:58:10.363000	2.7e-07
2016-02-21T21:58:01.847000	3.15e-08	2016-02-21T21:58:26.410000	8.02e-08	2016-02-21T21:58:14.383000	2.7e-07
2016-02-21T21:58:05.847000	3.16e-08	2016-02-21T21:58:30.887000	8.02e-08	2016-02-21T21:58:18.383000	2.7e-07
2016-02-21T21:58:10.347000	3.15e-08	2016-02-21T21:58:35.387000	8.02e-08	2016-02-21T21:58:22.863000	2.7e-07
2016-02-21T21:58:14.347000	3.15e-08	2016-02-21T21:58:39.387000	8.02e-08	2016-02-21T21:58:26.880000	2.7e-07
2016-02-21T21:58:18.360000	3.15e-08	2016-02-21T21:58:43.390000	8.02e-08	2016-02-21T21:58:31.363000	2.7e-07
2016-02-21T21:58:22.847000	3.15e-08	2016-02-21T21:58:47.907000	8.02e-08	2016-02-21T21:58:35.363000	2.7e-07
2016-02-21T21:58:27.343000	3.15e-08	2016-02-21T21:58:52.390000	8.02e-08	2016-02-21T21:58:39.367000	2.7e-07
2016-02-21T21:58:31.347000	3.15e-08	2016-02-21T21:58:56.410000	8.02e-08	2016-02-21T21:58:43.867000	2.7e-07
2016-02-21T21:58:35.843000	3.15e-08	2016-02-21T21:59:00.893000	8.02e-08	2016-02-21T21:58:47.887000	2.7e-07
2016-02-21T21:58:39.843000	3.16e-08	2016-02-21T21:59:04.913000	8.02e-08	2016-02-21T21:58:52.367000	2.7e-07
2016-02-21T21:58:43.847000	3.15e-08	2016-02-21T21:59:09.387000	8.02e-08	2016-02-21T21:58:56.377000	2.7e-07
2016-02-21T21:58:47.860000	3.16e-08	2016-02-21T21:59:13.387000	8.02e-08	2016-02-21T21:59:00.867000	2.7e-07
2016-02-21T21:58:52.347000	3.16e-08	2016-02-21T21:59:17.397000	8.02e-08	2016-02-21T21:59:04.880000	2.7e-07
2016-02-21T21:58:56.847000	3.16e-08	2016-02-21T21:59:21.897000	8.02e-08	2016-02-21T21:59:09.367000	2.7e-07
2016-02-21T21:59:01.347000	3.16e-08	2016-02-21T21:59:26.387000	8.02e-08	2016-02-21T21:59:13.367000	2.7e-07
2016-02-21T21:59:05.843000	3.15e-08	2016-02-21T21:59:30.397000	8.02e-08	2016-02-21T21:59:17.377000	2.7e-07
2016-02-21T21:59:09.847000	3.16e-08	2016-02-21T21:59:34.900000	8.02e-08	2016-02-21T21:59:21.867000	2.7e-07
2016-02-21T21:59:14.347000	3.16e-08	2016-02-21T21:59:39.387000	8.02e-08	2016-02-21T21:59:25.867000	2.7e-07
2016-02-21T21:59:18.843000	3.16e-08	2016-02-21T21:59:43.387000	8.02e-08	2016-02-21T21:59:29.867000	2.7e-07
2016-02-21T21:59:22.843000	3.16e-08	2016-02-21T21:59:47.407000	8.02e-08	2016-02-21T21:59:33.867000	2.7e-07
2016-02-21T21:59:26.843000	3.16e-08	2016-02-21T21:59:51.900000	8.02e-08	2016-02-21T21:59:37.877000	2.7e-07
2016-02-21T21:59:30.847000	3.15e-08	2016-02-21T21:59:55.907000	8.02e-08	2016-02-21T21:59:42.367000	2.7e-07
2016-02-21T21:59:34.847000	3.15e-08	2016-02-21T22:00:00.387000	8.02e-08	2016-02-21T21:59:46.377000	2.7e-07
2016-02-21T21:59:38.847000	3.15e-08	2016-02-21T22:00:04.397000	8.02e-08	2016-02-21T21:59:50.867000	2.7e-07
2016-02-21T21:59:42.847000	3.16e-08	2016-02-21T22:00:08.900000	8.02e-08	2016-02-21T21:59:54.887000	2.7e-07
2016-02-21T21:59:47.347000	3.16e-08	2016-02-21T22:00:12.907000	8.02e-08	2016-02-21T21:59:59.373000	2.7e-07
2016-02-21T21:59:51.347000	3.16e-08	2016-02-21T22:00:16.907000	8.02e-08	2016-02-21T22:00:03.380000	2.7e-07
2016-02-21T21:59:55.360000	3.16e-08	2016-02-21T22:00:20.907000	8.02e-08	2016-02-21T22:00:07.873000	2.7e-07
2016-02-21T21:59:59.850000	3.16e-08	2016-02-21T22:00:24.917000	8e-08	2016-02-21T22:00:11.883000	2.7e-07
2016-02-21T22:00:03.850000	3.15e-08	2016-02-21T22:00:29.370000	8.02e-08	2016-02-21T22:00:15.893000	2.7e-07
2016-02-21T22:00:07.850000	3.15e-08	2016-02-21T22:00:33.870000	8.02e-08	2016-02-21T22:00:20.387000	2.7e-07
2016-02-21T22:00:11.850000	3.16e-08	2016-02-21T22:00:38.367000	8.02e-08	2016-02-21T22:00:24.893000	2.7e-07
2016-02-21T22:00:15.853000	3.15e-08	2016-02-21T22:00:42.370000	8.02e-08	2016-02-21T22:00:29.350000	2.7e-07
2016-02-21T22:00:20.350000	3.16e-08	2016-02-21T22:00:46.370000	8.02e-08	2016-02-21T22:00:33.350000	2.7e-07
2016-02-21T22:00:24.353000	3.15e-08	2016-02-21T22:00:50.377000	8e-08	2016-02-21T22:00:37.353000	2.7e-07
2016-02-21T22:00:28.823000	3.15e-08	2016-02-21T22:00:54.377000	8.02e-08	2016-02-21T22:00:41.850000	2.7e-07
2016-02-21T22:00:32.827000	3.15e-08	2016-02-21T22:00:58.383000	8.02e-08	2016-02-21T22:00:45.857000	2.7e-07
2016-02-21T22:00:36.827000	3.15e-08	2016-02-21T22:01:02.390000	8e-08	2016-02-21T22:00:50.350000	2.7e-07
2016-02-21T22:00:40.827000	3.15e-08	2016-02-21T22:01:06.867000	8.02e-08	2016-02-21T22:00:54.357000	2.7e-07
2016-02-21T22:00:44.827000	3.15e-08	2016-02-21T22:01:10.870000	8e-08	2016-02-21T22:00:58.850000	2.7e-07
2016-02-21T22:00:48.827000	3.15e-08	2016-02-21T22:01:14.877000	8.02e-08	2016-02-21T22:01:02.860000	2.7e-07
2016-02-21T22:00:52.827000	3.15e-08	2016-02-21T22:01:18.887000	8.02e-08	2016-02-21T22:01:07.353000	2.7e-07
2016-02-21T22:00:56.827000	3.15e-08	2016-02-21T22:01:22.890000	8e-08	2016-02-21T22:01:11.363000	2.7e-07
2016-02-21T22:01:00.827000	3.15e-08	2016-02-21T22:01:27.370000	8.02e-08	2016-02-21T22:01:15.857000	2.7e-07
2016-02-21T22:01:04.830000	3.15e-08	2016-02-21T22:01:31.893000	8.02e-08	2016-02-21T22:01:19.863000	2.7e-07
2016-02-21T22:01:08.830000	3.15e-08	2016-02-21T22:01:36.380000	8e-08	2016-02-21T22:01:23.873000	2.7e-07
2016-02-21T22:01:12.833000	3.15e-08	2016-02-21T22:01:40.893000	8.02e-08	2016-02-21T22:01:28.367000	2.7e-07
2016-02-21T22:01:17.330000	3.15e-08	2016-02-21T22:01:45.377000	8.02e-08	2016-02-21T22:01:32.853000	2.7e-07
2016-02-21T22:01:21.330000	3.15e-08	2016-02-21T22:01:49.380000	8.02e-08	2016-02-21T22:01:37.350000	2.7e-07
2016-02-21T22:01:25.333000	3.15e-08	2016-02-21T22:01:53.380000	8e-08	2016-02-21T22:01:41.353000	2.7e-07
2016-02-21T22:01:29.833000	3.15e-08	2016-02-21T22:01:57.380000	1.43e-07	2016-02-21T22:01:45.357000	2.7e-07
2016-02-21T22:01:33.837000	3.15e-08	2016-02-21T22:02:01.393000	1.31e-07	2016-02-21T22:01:49.850000	2.7e-07
2016-02-21T22:01:38.333000	3.15e-08	2016-02-21T22:02:05.870000	1.08e-07	2016-02-21T22:01:53.857000	2.7e-07
2016-02-21T22:01:42.827000	3.15e-08	2016-02-21T22:02:09.870000	8.7e-08	2016-02-21T22:01:58.353000	2.7e-07
2016-02-21T22:01:46.827000	3.15e-08	2016-02-21T22:02:13.887000	8.42e-08	2016-02-21T22:02:02.360000	2.7e-07
2016-02-21T22:01:50.827000	3.15e-08	2016-02-21T22:02:18.380000	8.31e-08	2016-02-21T22:02:06.853000	2.7e-07
2016-02-21T22:01:54.827000	3.15e-08	2016-02-21T22:02:22.390000	8.23e-08	2016-02-21T22:02:10.853000	2.7e-07
2016-02-21T22:01:58.827000	3.7e-08	2016-02-21T22:02:26.887000	8.19e-08	2016-02-21T22:02:14.853000	2.7e-07
2016-02-21T22:02:03.327000	3.51e-08	2016-02-21T22:02:30.890000	8.17e-08	2016-02-21T22:02:19.353000	2.7e-07
2016-02-21T22:02:07.327000	3.34e-08	2016-02-21T22:02:35.380000	8.15e-08	2016-02-21T22:02:23.353000	2.7e-07
2016-02-21T22:02:11.327000	3.19e-08	2016-02-21T22:02:39.380000	8.12e-08	2016-02-21T22:02:27.367000	2.7e-07
2016-02-21T22:02:15.327000	3.17e-08	2016-02-21T22:02:43.887000	8.12e-08	2016-02-21T22:02:31.870000	2.7e-07
2016-02-21T22:02:19.327000	3.17e-08	2016-02-21T22:02:48.367000	8.12e-08	2016-02-21T22:02:36.353000	2.7e-07
2016-02-21T22:02:23.327000	3.16e-08	2016-02-21T22:02:52.880000	8.1e-08	2016-02-21T22:02:40.360000	2.7e-07
